code	label	tree
M125	M125 (Arthropathie traumatique)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M12 (ARTHROPATHIES SPECIFIQUES, NCA)-M125 (Arthropathie traumatique)
E168	E168 (Autres anomalies précisées de la sécrétion pancréatique interne)	ICD10FR (code CIM10)-Chap4 (MALADIES ENDOCRINES ,NUTRITION ,METABOLISME ET TR IMMUNITAIRE)-E16 (ANOM. DE LA SECRETION PANCREATIQUE INT., NCA)-E168 (Autres anomalies précisées de la sécrétion pancréatique interne)
M4202	M4202 (Ostéochondrite vertébrale juvénile   Région cervicale)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M42 (OSTEOCHONDRITE VERTEB.)-M4202 (Ostéochondrite vertébrale juvénile   Région cervicale)
Y548	Y548 (( CIM10 : Y54.8 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-Y54 (Y54)-Y548 (( CIM10 : Y54.8 ))
L905	L905 (Cicatrices et fibrose cutanées)	ICD10FR (code CIM10)-Chap12 (MALADIES PEAU ET TISSU SS CUTANE)-L90 (AFF. ATROPHIQUES DE LA PEAU)-L905 (Cicatrices et fibrose cutanées)
O363	O363 (Soins maternels pour signes d'hypoxie fotale)	ICD10FR (code CIM10)-Chap15 (COMPLICATIONS GROSSESSE ACCOUCHEMENT ET SUITES)-O36 (SOINS MAT. POUR D'AUTRES AFF. CONNUES OU PRESUMEES DU FOETUS)-O363 (Soins maternels pour signes d'hypoxie fotale)
Q72	Q72 (RACCOURC. CONG. DU Mb. INF.)	ICD10FR (code CIM10)-Chap17 (ANOMALIES CONGENITALES)-Q72 (RACCOURC. CONG. DU Mb. INF.)
H150	H150 (Sclérite)	ICD10FR (code CIM10)-Chap7 (MALADIES OEIL ET ANNEXES)-H15 (AFF. DE LA SCLEROTIQUE)-H150 (Sclérite)
L131	L131 (Pustulose sous cornée)	ICD10FR (code CIM10)-Chap12 (MALADIES PEAU ET TISSU SS CUTANE)-L13 (DERMATOSES BULLEUSES, NCA)-L131 (Pustulose sous cornée)
Z042	Z042 (Examen et mise en observation après un accident de travail)	ICD10FR (code CIM10)-Chap21 (FACTEURS INFLUANT L'ETAT DE SANTE)-Z04 (EX. ET OBS. POUR D'AUTRES RAISONS)-Z042 (Examen et mise en observation après un accident de travail)
Z204	Z204 (Sujets en contact avec et exposés à la rubéole)	ICD10FR (code CIM10)-Chap21 (FACTEURS INFLUANT L'ETAT DE SANTE)-Z20 (SUJETS EN CONTACT AVEC DES MAL. TRANSMISSIBLES)-Z204 (Sujets en contact avec et exposés à la rubéole)
S3690	S3690 (Lésion traumatique d'un organe intra abdominal non précisé, sans plaie intra abdominale)	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-S36 (LES. TRAUMA. D'ORG. INTRA ABDO.)-S3690 (Lésion traumatique d'un organe intra abdominal non précisé, sans plaie intra abdominale)
T676	T676 (Fatigue transitoire due à la chaleur)	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-T67 (EFFETS DE LA CHALEUR ET DE LA LUMIERE)-T676 (Fatigue transitoire due à la chaleur)
S056	S056 (Plaie pénétrante du globe oculaire, (sans corps étranger))	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-S05 (LES. TRAUMA. DE L'OEIL ET DE L'ORBITE)-S056 (Plaie pénétrante du globe oculaire, (sans corps étranger))
D105	D105 (Tumeur bénigne d'autres parties de l'oropharynx)	ICD10FR (code CIM10)-Chap2 (TUMEURS)-D10 (T.B. DE LA BOUCHE ET DU LARYNX)-D105 (Tumeur bénigne d'autres parties de l'oropharynx)
Q98	Q98 (ANOM. DES CHROMOS. SEXUELS, PHENOTYPE MASCULIN, NCA)	ICD10FR (code CIM10)-Chap17 (ANOMALIES CONGENITALES)-Q98 (ANOM. DES CHROMOS. SEXUELS, PHENOTYPE MASCULIN, NCA)
Z999	Z999 (Dépendance envers une machine et un appareil auxiliaire, sans précision)	ICD10FR (code CIM10)-Chap21 (FACTEURS INFLUANT L'ETAT DE SANTE)-Z99 (DEPENDANCE ENVERS DES MACHINES ET APP. AUXILIAIRES, NCA)-Z999 (Dépendance envers une machine et un appareil auxiliaire, sans précision)
M9491	M9491 (Affection du cartilage, sans précision   Région scapulaire)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M94 (AFF. DU CARTILAGE, NCA)-M9491 (Affection du cartilage, sans précision   Région scapulaire)
T330	T330 (Gelure superficielle de la tête)	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-T33 (GELURE SUPERF.)-T330 (Gelure superficielle de la tête)
A259	A259 (Fièvre causée par morsure de rat, sans précision)	ICD10FR (code CIM10)-Chap1 (MALADIES INFECTIEUSES ET PARASITAIRES)-A25 (FIEVRES CAUSEES PAR MORSURE DE RAT)-A259 (Fièvre causée par morsure de rat, sans précision)
W587	W587 (( CIM10 : W58.7 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-W58 (W58)-W587 (( CIM10 : W58.7 ))
K289	K289 (Ulcère gastro jéjunal non précisé comme étant aigu ou chronique, sans hémorragie ni perforation)	ICD10FR (code CIM10)-Chap11 (MALADIES APPAREIL DIGESTIF)-K28 (ULCERE GASTRO JEJUNAL)-K289 (Ulcère gastro jéjunal non précisé comme étant aigu ou chronique, sans hémorragie ni perforation)
M0147	M0147 (Arthrite au cours de la rubéole (B06.8)   Articulations de la cheville et du pied)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M01 (ARTHRITES INFECT. DIRECTES AVEC MAL. INFECT. ET PARASIT. CL.)-M0147 (Arthrite au cours de la rubéole (B06.8)   Articulations de la cheville et du pied)
A563	A563 (Infection à Chlamydia de l'anus et du rectum)	ICD10FR (code CIM10)-Chap1 (MALADIES INFECTIEUSES ET PARASITAIRES)-A56 (INFECT. A CHLAMYDIA TRANSMISES PAR VOIE SEXUELLE, NCA)-A563 (Infection à Chlamydia de l'anus et du rectum)
W847	W847 (( CIM10 : W84.7 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-W84 (W84)-W847 (( CIM10 : W84.7 ))
T654	T654 (Effet toxique du sulfure de carbone)	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-T65 (INTOX. PAR SUBST. NCA OU SAI)-T654 (Effet toxique du sulfure de carbone)
S501	S501 (Contusion de parties autres et non précisées de l'avant bras)	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-S50 (LES. TRAUMA. SUPERF. DE L'Av B.)-S501 (Contusion de parties autres et non précisées de l'avant bras)
W505	W505 (( CIM10 : W50.5 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-W50 (W50)-W505 (( CIM10 : W50.5 ))
I00	I00 (RHUM. ARTIC. AIG., SANS MENTION D'ATTEINTE CARD.)	ICD10FR (code CIM10)-Chap9 (MALADIES APPAREIL CIRCULATOIRE)-I00 (RHUM. ARTIC. AIG., SANS MENTION D'ATTEINTE CARD.)
A6300	A6300 (Condylomes anaux (vénériens))	ICD10FR (code CIM10)-Chap1 (MALADIES INFECTIEUSES ET PARASITAIRES)-A63 (MAL. DONT LE MODE DE TRANSM. EST SEXUEL, NCA)-A6300 (Condylomes anaux (vénériens))
E744	E744 (Anomalies du métabolisme du pyruvate et de la gluconéogenèse)	ICD10FR (code CIM10)-Chap4 (MALADIES ENDOCRINES ,NUTRITION ,METABOLISME ET TR IMMUNITAIRE)-E74 (ANOM. DU METAB. DES HYDRATES DE CARBONE, NCA)-E744 (Anomalies du métabolisme du pyruvate et de la gluconéogenèse)
S763	S763 (Lésion traumatique de muscles et de tendons postérieurs au niveau de la cuisse)	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-S76 (LES. TRAUMA. DE TENDONS NIV. HANCHE, CUISSE)-S763 (Lésion traumatique de muscles et de tendons postérieurs au niveau de la cuisse)
Y159	Y159 (( CIM10 : Y15.9 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-Y15 (Y15)-Y159 (( CIM10 : Y15.9 ))
N741	N741 (Affection inflammatoire pelvienne tuberculeuse de la femme (A18.1))	ICD10FR (code CIM10)-Chap14 (MALADIES ORGANES GENITO URINAIRES)-N74 (AFF. INFL. PELVIENNES DE LA FEMME, AVEC MAL. CL. AILL.)-N741 (Affection inflammatoire pelvienne tuberculeuse de la femme (A18.1))
W920	W920 (( CIM10 : W92.0 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-W92 (W92)-W920 (( CIM10 : W92.0 ))
X39	X39 (X39)	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-X39 (X39)
X716	X716 (( CIM10 : X71.6 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-X71 (X71)-X716 (( CIM10 : X71.6 ))
K024	K024 (Odontoclasie)	ICD10FR (code CIM10)-Chap11 (MALADIES APPAREIL DIGESTIF)-K02 (CARIES DENTAIRES)-K024 (Odontoclasie)
I849	I849 (Hémorroïdes (sans complication), sans précision)	ICD10FR (code CIM10)-Chap9 (MALADIES APPAREIL CIRCULATOIRE)-I84 (HEMORROIDES)-I849 (Hémorroïdes (sans complication), sans précision)
L910	L910 (Cicatrice chéloïde)	ICD10FR (code CIM10)-Chap12 (MALADIES PEAU ET TISSU SS CUTANE)-L91 (AFF. HYPERTROPHIQUES DE LA PEAU)-L910 (Cicatrice chéloïde)
M8044	M8044 (Ostéoporose médicamenteuse avec fracture pathologique   Main)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M80 (OSTEOPOROSE AVEC FRAC. PATHO.)-M8044 (Ostéoporose médicamenteuse avec fracture pathologique   Main)
M8048	M8048 (Ostéoporose médicamenteuse avec fracture pathologique   Autres localisations)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M80 (OSTEOPOROSE AVEC FRAC. PATHO.)-M8048 (Ostéoporose médicamenteuse avec fracture pathologique   Autres localisations)
M8354	M8354 (Autres ostéomalacies médicamenteuses de l'adulte   Main)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M83 (OSTEOMALACIE DE L'ADULTE)-M8354 (Autres ostéomalacies médicamenteuses de l'adulte   Main)
O72	O72 (HEMORR. DU POST PARTUM)	ICD10FR (code CIM10)-Chap15 (COMPLICATIONS GROSSESSE ACCOUCHEMENT ET SUITES)-O72 (HEMORR. DU POST PARTUM)
F167	F167 (Troubles mentaux et du comportement liés à l'utilisation d'hallucinogènes : trouble résiduel ou psychotique de survenue tardive)	ICD10FR (code CIM10)-Chap5 (TROUBLES MENTAUX)-F16 (Tbl. MENT. DUS A HALLUC.)-F167 (Troubles mentaux et du comportement liés à l'utilisation d'hallucinogènes : trouble résiduel ou psychotique de survenue tardive)
G825	G825 (Tétraplégie, sans précision)	ICD10FR (code CIM10)-Chap6 (MALADIES DU SYSTEME NERVEUX)-G82 (PARAPLEGIE ET TETRAPLEGIE)-G825 (Tétraplégie, sans précision)
P500	P500 (Perte de sang fotal due à une insertion vélamenteuse du cordon)	ICD10FR (code CIM10)-Chap16 (AFFECTION ORIGINE PERINATALE)-P50 (PERTE DE SANG FOETAL)-P500 (Perte de sang fotal due à une insertion vélamenteuse du cordon)
L632	L632 (Ophiase)	ICD10FR (code CIM10)-Chap12 (MALADIES PEAU ET TISSU SS CUTANE)-L63 (PELADE)-L632 (Ophiase)
Y114	Y114 (( CIM10 : Y11.4 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-Y11 (Y11)-Y114 (( CIM10 : Y11.4 ))
V776	V776 (( CIM10 : V77.6 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-V77 (V77)-V776 (( CIM10 : V77.6 ))
Z826	Z826 (Antécédents familiaux d'arthrite et autres maladies du système ostéo articulaire, des muscles et du tissu conjonctif)	ICD10FR (code CIM10)-Chap21 (FACTEURS INFLUANT L'ETAT DE SANTE)-Z82 (Atcd. FAM. D'INCAPACITES ET MAL. CHRON. CONDUISANT A L'INVAL)-Z826 (Antécédents familiaux d'arthrite et autres maladies du système ostéo articulaire, des muscles et du tissu conjonctif)
X503	X503 (( CIM10 : X50.3 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-X50 (X50)-X503 (( CIM10 : X50.3 ))
T447	T447 (Intoxication par bêta bloquants, non classés ailleurs)	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-T44 (INTOX. PAR MEDICAM. AGIS. SUR LE SYST. NERV. AUTONOME)-T447 (Intoxication par bêta bloquants, non classés ailleurs)
W193	W193 (( CIM10 : W19.3 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-W19 (W19)-W193 (( CIM10 : W19.3 ))
M6092	M6092 (Myosite, sans précision   Bras)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M60 (MYOSITE)-M6092 (Myosite, sans précision   Bras)
B59	B59 (PNEUMOCYSTOSE)	ICD10FR (code CIM10)-Chap1 (MALADIES INFECTIEUSES ET PARASITAIRES)-B59 (PNEUMOCYSTOSE)
S749	S749 (Lésion traumatique d'un nerf non précisé, au niveau de la hanche et de la cuisse)	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-S74 (LES. TRAUMA. DE NERFS NIV. HANCHE, CUISSE)-S749 (Lésion traumatique d'un nerf non précisé, au niveau de la hanche et de la cuisse)
M963	M963 (Cyphose après laminectomie)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M96 (AFF. DU SYST. OSTEO ARTIC. ET DES MUSCLES NCA, APRES UN ACTE)-M963 (Cyphose après laminectomie)
X777	X777 (( CIM10 : X77.7 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-X77 (X77)-X777 (( CIM10 : X77.7 ))
M4043	M4043 (Autres lordoses   Région cervico dorsale)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M40 (CYPHOSE ET LORDOSE)-M4043 (Autres lordoses   Région cervico dorsale)
C185	C185 (Tumeur maligne de l'angle gauche du côlon)	ICD10FR (code CIM10)-Chap2 (TUMEURS)-C18 (T.M. DU COLON)-C185 (Tumeur maligne de l'angle gauche du côlon)
S230	S230 (Rupture traumatique d'un disque intervertébral dorsal)	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-S23 (LUX., ENTORSE DES ARTIC. ET DES LIG. DU THOR.)-S230 (Rupture traumatique d'un disque intervertébral dorsal)
Q984	Q984 (Syndrome de Klinefelter, sans précision)	ICD10FR (code CIM10)-Chap17 (ANOMALIES CONGENITALES)-Q98 (ANOM. DES CHROMOS. SEXUELS, PHENOTYPE MASCULIN, NCA)-Q984 (Syndrome de Klinefelter, sans précision)
Q779	Q779 (Ostéochondrodysplasie avec anomalies de la croissance des os longs et du rachis, sans précision)	ICD10FR (code CIM10)-Chap17 (ANOMALIES CONGENITALES)-Q77 (OSTEOCHONDRODYSPLASIE AVEC ANOM. CROISS. OS LONGS ET RACHIS)-Q779 (Ostéochondrodysplasie avec anomalies de la croissance des os longs et du rachis, sans précision)
Z803	Z803 (Antécédents familiaux de tumeur maligne du sein)	ICD10FR (code CIM10)-Chap21 (FACTEURS INFLUANT L'ETAT DE SANTE)-Z80 (Atcd. FAM. DE TUM. MAL.)-Z803 (Antécédents familiaux de tumeur maligne du sein)
V903	V903 (( CIM10 : V90.3 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-V90 (V90)-V903 (( CIM10 : V90.3 ))
S727	S727 (Fractures multiples du fémur)	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-S72 (FRAC. DU FEMUR)-S727 (Fractures multiples du fémur)
C138	C138 (Tumeur maligne à localisations contiguës de l'hypopharynx)	ICD10FR (code CIM10)-Chap2 (TUMEURS)-C13 (T.M. DE L'HYPOPHARYNX)-C138 (Tumeur maligne à localisations contiguës de l'hypopharynx)
T275	T275 (Corrosion comprenant la larynx et la trachée avec les poumons)	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-T27 (BRULURE ET CORROSION DES VOIES RESP.)-T275 (Corrosion comprenant la larynx et la trachée avec les poumons)
M5386	M5386 (Autres dorsopathies précisées   Région lombaire)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M53 (DORSOPATHIES, NCA)-M5386 (Autres dorsopathies précisées   Région lombaire)
Q23	Q23 (MALF. CONG. DES VALV. AORT. ET MITRALE)	ICD10FR (code CIM10)-Chap17 (ANOMALIES CONGENITALES)-Q23 (MALF. CONG. DES VALV. AORT. ET MITRALE)
Q312	Q312 (Hypoplasie du larynx)	ICD10FR (code CIM10)-Chap17 (ANOMALIES CONGENITALES)-Q31 (MALF. CONG. DU LARYNX)-Q312 (Hypoplasie du larynx)
M0881	M0881 (Autres polyarthrites juvéniles   Articulations acromio claviculaire, scapulo humérale, et sterno claviculaire)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M08 (POLYARTHRITES JUV.)-M0881 (Autres polyarthrites juvéniles   Articulations acromio claviculaire, scapulo humérale, et sterno claviculaire)
Q550	Q550 (Absence (congénitale) et aplasie du testicule)	ICD10FR (code CIM10)-Chap17 (ANOMALIES CONGENITALES)-Q55 (MALF. CONG. DES ORG. GEN. DE L'HOMME, NCA)-Q550 (Absence (congénitale) et aplasie du testicule)
W525	W525 (( CIM10 : W52.5 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-W52 (W52)-W525 (( CIM10 : W52.5 ))
R402	R402 (Coma, sans précision)	ICD10FR (code CIM10)-Chap18 (SYMPTOMES SIGNES ET ETATS MORBIDES)-R40 (SOMNOLENCE, STUPEUR ET COMA)-R402 (Coma, sans précision)
W751	W751 (( CIM10 : W75.1 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-W75 (W75)-W751 (( CIM10 : W75.1 ))
K620	K620 (Polype anal)	ICD10FR (code CIM10)-Chap11 (MALADIES APPAREIL DIGESTIF)-K62 (MAL. DE L'ANUS ET DU RECTUM, NCA)-K620 (Polype anal)
Q729	Q729 (Raccourcissement (congénital) du membre inférieur, sans précision)	ICD10FR (code CIM10)-Chap17 (ANOMALIES CONGENITALES)-Q72 (RACCOURC. CONG. DU Mb. INF.)-Q729 (Raccourcissement (congénital) du membre inférieur, sans précision)
I730	I730 (Syndrome de Raynaud)	ICD10FR (code CIM10)-Chap9 (MALADIES APPAREIL CIRCULATOIRE)-I73 (MAL. VASC. PERIPH., NCA)-I730 (Syndrome de Raynaud)
M4885	M4885 (Autres spondylopathies précisées   Région dorso lombaire)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M48 (SPONDYLOPATHIES, NCA)-M4885 (Autres spondylopathies précisées   Région dorso lombaire)
S647	S647 (Lésion traumatique de multiples nerfs au niveau du poignet et de la main)	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-S64 (LES. TRAUMA. DE NERFS NIV. POIGNET, MAIN)-S647 (Lésion traumatique de multiples nerfs au niveau du poignet et de la main)
Z046	Z046 (Examen psychiatrique général, à la demande des autorités)	ICD10FR (code CIM10)-Chap21 (FACTEURS INFLUANT L'ETAT DE SANTE)-Z04 (EX. ET OBS. POUR D'AUTRES RAISONS)-Z046 (Examen psychiatrique général, à la demande des autorités)
B951	B951 (Streptocoques, groupe B, cause de maladies classées dans d'autres chapitres)	ICD10FR (code CIM10)-Chap1 (MALADIES INFECTIEUSES ET PARASITAIRES)-B95 (STREPTO. ET STAPHYLO., CAUSE DE MAL. CLASSEES DANS D'AUTRES)-B951 (Streptocoques, groupe B, cause de maladies classées dans d'autres chapitres)
N362	N362 (Caroncule urétrale)	ICD10FR (code CIM10)-Chap14 (MALADIES ORGANES GENITO URINAIRES)-N36 (AFF. DE L'URETRE, NCA)-N362 (Caroncule urétrale)
Y61	Y61 (Y61)	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-Y61 (Y61)
S508	S508 (Autres lésions traumatiques superficielles de l'avant bras)	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-S50 (LES. TRAUMA. SUPERF. DE L'Av B.)-S508 (Autres lésions traumatiques superficielles de l'avant bras)
W672	W672 (( CIM10 : W67.2 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-W67 (W67)-W672 (( CIM10 : W67.2 ))
M724	M724 (Fibromatose pseudo sarcomateuse)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M72 (AFF. FIBROBLASTIQUES)-M724 (Fibromatose pseudo sarcomateuse)
K291	K291 (Autres gastrites aiguës)	ICD10FR (code CIM10)-Chap11 (MALADIES APPAREIL DIGESTIF)-K29 (GASTRITE ET DUODENITE)-K291 (Autres gastrites aiguës)
V541	V541 (( CIM10 : V54.1 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-V54 (V54)-V541 (( CIM10 : V54.1 ))
V65	V65 (V65)	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-V65 (V65)
C259	C259 (Tumeur maligne du pancréas, sans précision)	ICD10FR (code CIM10)-Chap2 (TUMEURS)-C25 (T.M. DU PANCREAS)-C259 (Tumeur maligne du pancréas, sans précision)
F629	F629 (Modification durable de la personnalité, sans précision)	ICD10FR (code CIM10)-Chap5 (TROUBLES MENTAUX)-F62 (MODIF. DURABLE DE LA PERSON. NON DUE A UNE LES. ET UNE MAL.)-F629 (Modification durable de la personnalité, sans précision)
W412	W412 (( CIM10 : W41.2 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-W41 (W41)-W412 (( CIM10 : W41.2 ))
L900	L900 (Lichen scléreux et atrophique)	ICD10FR (code CIM10)-Chap12 (MALADIES PEAU ET TISSU SS CUTANE)-L90 (AFF. ATROPHIQUES DE LA PEAU)-L900 (Lichen scléreux et atrophique)
M8441	M8441 (Fracture pathologique, non classée ailleurs   Région scapulaire)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M84 (ANOM. DE LA CONTINUITE OSSEUSE)-M8441 (Fracture pathologique, non classée ailleurs   Région scapulaire)
S668	S668 (Lésion traumatique d'autres muscles et tendons au niveau du poignet et de la main)	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-S66 (LES. TRAUMA. DE TENDONS NIV. POIGNET, MAIN)-S668 (Lésion traumatique d'autres muscles et tendons au niveau du poignet et de la main)
C759	C759 (Tumeur maligne d'une glande endocrine, sans précision)	ICD10FR (code CIM10)-Chap2 (TUMEURS)-C75 (T.M. D'AUTRES Gld. ENDOCRINES ET STRUCTURES APPARENTEES)-C759 (Tumeur maligne d'une glande endocrine, sans précision)
M0713	M0713 (Arthrite mutilante (L40.5)   Articulation du poignet)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M07 (ARTHROPATHIES PSORIASIQUES ET ENTEROPATHIQUES)-M0713 (Arthrite mutilante (L40.5)   Articulation du poignet)
B711	B711 (Infection à Dipylidium)	ICD10FR (code CIM10)-Chap1 (MALADIES INFECTIEUSES ET PARASITAIRES)-B71 (INFECT. A CESTODES, NCA)-B711 (Infection à Dipylidium)
R83	R83 (RES. Anx. DE L'EX. DU L.C.R.)	ICD10FR (code CIM10)-Chap18 (SYMPTOMES SIGNES ET ETATS MORBIDES)-R83 (RES. Anx. DE L'EX. DU L.C.R.)
Q338	Q338 (Autres malformations congénitales du poumon)	ICD10FR (code CIM10)-Chap17 (ANOMALIES CONGENITALES)-Q33 (MALF. CONG. DU POUMON)-Q338 (Autres malformations congénitales du poumon)
Q149	Q149 (Malformation congénitale de la chambre postérieure de l'oeil, sans précision)	ICD10FR (code CIM10)-Chap17 (ANOMALIES CONGENITALES)-Q14 (MALF. CONG. DE LA CHAMBRE POST. DE L'OEIL)-Q149 (Malformation congénitale de la chambre postérieure de l'oeil, sans précision)
S5220	S5220 (Fracture fermée de la diaphyse du cubitus)	ICD10FR (code CIM10)-Chap19 (LESIONS TRAUMATIQUES ET EMPOISONNEMENTS)-S52 (FRAC. DE L'Av B.)-S5220 (Fracture fermée de la diaphyse du cubitus)
M8418	M8418 (Fracture non consolidée (pseudarthrose)   Autres localisations)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M84 (ANOM. DE LA CONTINUITE OSSEUSE)-M8418 (Fracture non consolidée (pseudarthrose)   Autres localisations)
W864	W864 (( CIM10 : W86.4 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-W86 (W86)-W864 (( CIM10 : W86.4 ))
M5437	M5437 (Sciatique   Région lombo sacrée)	ICD10FR (code CIM10)-Chap13 (MALADIES SYST OSTEO ART MUSCLES ET TISSU CONJONCTIF)-M54 (DORSALGIES)-M5437 (Sciatique   Région lombo sacrée)
X536	X536 (( CIM10 : X53.6 ))	ICD10FR (code CIM10)-Chap20 (CAUSES EXTERNES DE MORBIDITE ET DE MORTALITE)-X53 (X53)-X536 (( CIM10 : X53.6 ))
